run_name,fold,train_size,val_size,balanced_accuracy,recall,precision,f1,accuracy,random_state,K,T,eta,v_init,track_path,track_vweights,track_metrics,vweight_0,vweight_1,vweight_2,prototype_indices,prototypes_label_0,prototypes_label_1,K_0,K_1
m3glvq_k0_4_k1_3_eta_003,0,1620,405,0.5505661850839516,0.46153846153846156,0.5748502994011976,0.512,0.5481481481481482,42,"{0: 4, 1: 3}",150,0.03,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 906, 1333, 1035, 449, 1078, 348]","[1468, 906, 1333, 1035]","[449, 1078, 348]",4,3
m3glvq_k0_4_k1_3_eta_003,1,1620,405,0.5696749316673174,0.41346153846153844,0.6142857142857143,0.4942528735632184,0.5654320987654321,42,"{0: 4, 1: 3}",150,0.03,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1016, 880, 651, 1324, 429, 1442, 148]","[1016, 880, 651, 1324]","[429, 1442, 148]",4,3
m3glvq_k0_4_k1_3_eta_003,2,1620,405,0.5402796759078485,0.46634615384615385,0.5606936416184971,0.5091863517060368,0.5382716049382716,42,"{0: 4, 1: 3}",150,0.03,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[132, 1005, 374, 1471, 87, 183, 1442]","[132, 1005, 374, 1471]","[87, 183, 1442]",4,3
m3glvq_k0_4_k1_3_eta_003,3,1620,405,0.5225076855511638,0.5652173913043478,0.5318181818181819,0.5480093676814988,0.5234567901234568,42,"{0: 4, 1: 3}",150,0.03,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[1492, 957, 219, 985, 1419, 312, 682]","[1492, 957, 219, 985]","[1419, 312, 682]",4,3
m3glvq_k0_4_k1_3_eta_003,4,1620,405,0.5433684672815108,0.4251207729468599,0.567741935483871,0.48618784530386744,0.5407407407407407,42,"{0: 4, 1: 3}",150,0.03,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1048, 384, 809, 1044, 207, 631, 1025]","[1048, 384, 809, 1044]","[207, 631, 1025]",4,3
