matrix,n,sym_max_abs_diff,diag_min,diag_max,D_min,D_max,D_mean_all,D_std_all,dist_mean_ut,dist_std_ut,dist_cv_ut,q0,q01,q05,q50,q95,q99,q100,row_mean_mean,row_mean_std,knn_mean_mean,knn_mean_std,knn_global_mean,knn_global_std,intrinsic_dim_2nn,zero_rate_global,zero_rows_any,zero_rows_10plus,zero_per_row_mean,zero_per_row_std,zero_per_row_max,n_unique_dist_values,intra_mean,inter_mean,sep_ratio_inter_intra,margin_mu_mean,margin_frac_neg,knn_purity_mean,n_class0,n_class1,knn_purity_baseline_mean,knn_purity_baseline_std,knn_purity_z,robust_mu_mean,robust_mu_std,robust_mu_frac_neg,robust_mu_frac_zero
am,2025,0.0,0.0,0.0,0.0,1.0,0.6900126338005066,0.19943049550056458,0.6903536915779114,0.19888894259929657,0.2880971667504302,0.0,0.25,0.42500001192092896,0.6666666865348816,1.0,1.0,1.0,0.6900126338005066,0.09210207313299179,0.35546717047691345,0.1903313845396042,0.35546717047691345,0.22596599161624908,14.024182982428515,0.007726052798516567,0.17135802469135802,0.16641975308641976,15.637530864197531,39.24010126465068,140.0,101,0.6888754963874817,0.6918317079544067,1.0042913582823423,-0.0019557162731935053,0.15358024691358024,0.5239999999999999,987,1038,0.5016819753086419,0.0035876522477966354,6.2207881766812525,-0.000770531088013772,0.027602683130933014,0.15604938271604937,0.6933333333333334
