run_name,fold,train_size,val_size,balanced_accuracy,recall,precision,f1,accuracy,random_state,K,T,eta,v_init,track_path,track_vweights,track_metrics,vweight_0,vweight_1,vweight_2,prototype_indices,prototypes_label_0,prototypes_label_1,K_0,K_1
m3glvq_k0_5_k1_3_eta_0003,0,1620,405,0.5429641741507224,0.3701923076923077,0.5789473684210527,0.4516129032258065,0.5382716049382716,42,"{0: 5, 1: 3}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5738419342053166,0.2178501985485763,0.20830786724610711,"[726, 1426, 1358, 494, 983, 627, 1447, 1398]","[726, 1426, 1358, 494, 983]","[627, 1447, 1398]",5,3
m3glvq_k0_5_k1_3_eta_0003,1,1620,405,0.5533605037094884,0.5432692307692307,0.5678391959798995,0.5552825552825553,0.5530864197530864,42,"{0: 5, 1: 3}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.5726629808186329,0.24811087678018243,0.1792261424011846,"[1015, 198, 870, 366, 1494, 1442, 692, 201]","[1015, 198, 870, 366, 1494]","[1442, 692, 201]",5,3
m3glvq_k0_5_k1_3_eta_0003,2,1620,405,0.5934083365872707,0.7451923076923077,0.5849056603773585,0.6553911205073997,0.5975308641975309,42,"{0: 5, 1: 3}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.3467471992867816,0.3367243473077052,0.3165284534055133,"[1503, 294, 150, 1351, 1548, 1442, 698, 978]","[1503, 294, 150, 1351, 1548]","[1442, 698, 978]",5,3
m3glvq_k0_5_k1_3_eta_0003,3,1620,405,0.48012736056214317,0.42995169082125606,0.489010989010989,0.45758354755784064,0.47901234567901235,42,"{0: 5, 1: 3}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.2081928627275217,0.573447948679075,0.21835918859340323,"[1241, 1039, 1492, 482, 631, 194, 817, 231]","[1241, 1039, 1492, 482, 631]","[194, 817, 231]",5,3
m3glvq_k0_5_k1_3_eta_0003,4,1620,405,0.5856389986824769,0.6763285024154589,0.5833333333333334,0.6263982102908278,0.5876543209876544,42,"{0: 5, 1: 3}",150,0.003,[0.33333333 0.33333333 0.33333333],True,True,True,0.44127571212357275,0.3563542673195535,0.20237002055687378,"[616, 1583, 740, 467, 973, 1258, 759, 1025]","[616, 1583, 740, 467, 973]","[1258, 759, 1025]",5,3
