score,runtime_sec,K,T,track_path
0.5571080110804623,37.75255990028381,10,150,True
0.5550670274259009,48.58528542518616,7,150,True
0.5545765471358879,49.24960374832153,6,150,True
0.547775708487798,25.991284370422363,5,150,True
0.5453159864363899,30.359521627426147,8,150,True
0.5422706162775035,29.02895164489746,3,150,True
0.5409075203073481,28.163487195968628,4,150,True
0.5328665717916732,35.18624472618103,9,150,True
