run_name,fold,train_size,val_size,balanced_accuracy,recall,precision,f1,accuracy,random_state,K,T,eta,v_init,track_path,track_vweights,track_metrics,vweight_0,vweight_1,vweight_2,prototype_indices,prototypes_label_0,prototypes_label_1,K_0,K_1
m3glvq_k0_5_k1_10_eta_0015,0,1620,405,0.5462831901600937,0.5240384615384616,0.5618556701030928,0.5422885572139304,0.5456790123456791,42,"{0: 5, 1: 10}",150,0.015,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[570, 386, 1537, 1024, 254, 1154, 553, 194, 75, 291, 1566, 381, 668, 1217, 1039]","[570, 386, 1537, 1024, 254]","[1154, 553, 194, 75, 291, 1566, 381, 668, 1217, 1039]",5,10
m3glvq_k0_5_k1_10_eta_0015,1,1620,405,0.5414877001171418,0.4230769230769231,0.567741935483871,0.48484848484848486,0.5382716049382716,42,"{0: 5, 1: 10}",150,0.015,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[799, 366, 1229, 474, 198, 1490, 1029, 145, 1084, 1532, 201, 184, 1344, 148, 359]","[799, 366, 1229, 474, 198]","[1490, 1029, 145, 1084, 1532, 201, 184, 1344, 148, 359]",5,10
m3glvq_k0_5_k1_10_eta_0015,2,1620,405,0.5521646817649356,0.4951923076923077,0.5722222222222222,0.5309278350515464,0.5506172839506173,42,"{0: 5, 1: 10}",150,0.015,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[966, 1011, 188, 374, 511, 448, 978, 1231, 385, 1083, 1133, 1015, 1057, 664, 962]","[966, 1011, 188, 374, 511]","[448, 978, 1231, 385, 1083, 1133, 1015, 1057, 664, 962]",5,10
m3glvq_k0_5_k1_10_eta_0015,3,1620,405,0.5611550285463329,0.5314009661835749,0.5759162303664922,0.5527638190954774,0.5604938271604938,42,"{0: 5, 1: 10}",150,0.015,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 504, 1615, 1381, 482, 1194, 843, 177, 178, 29, 1076, 1419, 25, 856, 420]","[1468, 504, 1615, 1381, 482]","[1194, 843, 177, 178, 29, 1076, 1419, 25, 856, 420]",5,10
m3glvq_k0_5_k1_10_eta_0015,4,1620,405,0.5610452349582784,0.4251207729468599,0.5945945945945946,0.49577464788732395,0.5580246913580247,42,"{0: 5, 1: 10}",150,0.015,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1148, 499, 231, 384, 1474, 864, 1582, 362, 1064, 382, 631, 207, 152, 1063, 1570]","[1148, 499, 231, 384, 1474]","[864, 1582, 362, 1064, 382, 631, 207, 152, 1063, 1570]",5,10
