run_name,fold,train_size,val_size,balanced_accuracy,recall,precision,f1,accuracy,random_state,K,T,eta,v_init,track_path,track_vweights,track_metrics,vweight_0,vweight_1,vweight_2,prototype_indices,prototypes_label_0,prototypes_label_1,profile_name,K_0,K_1
C4_primary_k0_3_k1_5,0,1822,203,0.5916860916860918,0.7692307692307693,0.5797101449275363,0.6611570247933884,0.5960591133004927,42,"{0: 3, 1: 5}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[1500, 1004, 246, 164, 942, 1490, 1761, 1208]","[1500, 1004, 246]","[164, 942, 1490, 1761, 1208]",C4_primary,3,5
C4_primary_k0_3_k1_5,1,1822,203,0.5508449883449884,0.5865384615384616,0.5596330275229358,0.5727699530516431,0.5517241379310345,42,"{0: 3, 1: 5}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[1653, 565, 113, 166, 37, 440, 918, 846]","[1653, 565, 113]","[166, 37, 440, 918, 846]",C4_primary,3,5
C4_primary_k0_3_k1_5,2,1822,203,0.6047008547008548,0.6538461538461539,0.6071428571428571,0.6296296296296297,0.6059113300492611,42,"{0: 3, 1: 5}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[845, 1494, 247, 426, 161, 1625, 939, 1521]","[845, 1494, 247]","[426, 161, 1625, 939, 1521]",C4_primary,3,5
C4_primary_k0_3_k1_5,3,1822,203,0.6063519813519813,0.7884615384615384,0.5899280575539568,0.6748971193415638,0.6108374384236454,42,"{0: 3, 1: 5}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[853, 547, 211, 686, 772, 827, 7, 268]","[853, 547, 211]","[686, 772, 827, 7, 268]",C4_primary,3,5
C4_primary_k0_3_k1_5,4,1822,203,0.5140345765345765,0.6442307692307693,0.5234375,0.5775862068965518,0.5172413793103449,42,"{0: 3, 1: 5}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[1763, 1135, 1655, 835, 413, 1118, 694, 1269]","[1763, 1135, 1655]","[835, 413, 1118, 694, 1269]",C4_primary,3,5
C4_primary_k0_3_k1_5,5,1823,202,0.5222723704866562,0.6057692307692307,0.5338983050847458,0.5675675675675675,0.5247524752475248,42,"{0: 3, 1: 5}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[1653, 1139, 541, 155, 929, 917, 682, 1760]","[1653, 1139, 541]","[155, 929, 917, 682, 1760]",C4_primary,3,5
C4_primary_k0_3_k1_5,6,1823,202,0.6039050235478807,0.6057692307692307,0.6176470588235294,0.6116504854368932,0.6039603960396039,42,"{0: 3, 1: 5}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[1657, 564, 206, 1166, 851, 166, 1186, 707]","[1657, 564, 206]","[1166, 851, 166, 1186, 707]",C4_primary,3,5
C4_primary_k0_3_k1_5,7,1823,202,0.60037284144427,0.7211538461538461,0.5952380952380952,0.6521739130434783,0.6039603960396039,42,"{0: 3, 1: 5}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[201, 554, 1650, 1411, 936, 1126, 1273, 700]","[201, 554, 1650]","[1411, 936, 1126, 1273, 700]",C4_primary,3,5
C4_primary_k0_3_k1_5,8,1823,202,0.6059135039717564,0.7572815533980582,0.5909090909090909,0.6638297872340425,0.6089108910891089,42,"{0: 3, 1: 5}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[1656, 558, 339, 1255, 166, 1659, 849, 36]","[1656, 558, 339]","[1255, 166, 1659, 849, 36]",C4_primary,3,5
C4_primary_k0_3_k1_5,9,1823,202,0.6171913307835638,0.6990291262135923,0.6101694915254238,0.6515837104072398,0.6188118811881188,42,"{0: 3, 1: 5}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[1014, 1507, 113, 699, 753, 839, 1059, 1297]","[1014, 1507, 113]","[699, 753, 839, 1059, 1297]",C4_primary,3,5
