run_name,fold,train_size,val_size,balanced_accuracy,recall,precision,f1,accuracy,random_state,K,T,eta,v_init,track_path,track_vweights,track_metrics,vweight_0,vweight_1,vweight_2,prototype_indices,prototypes_label_0,prototypes_label_1,K_0,K_1
m3glvq_k0_9_k1_6_eta_005,0,1620,405,0.5273452752830925,0.2932692307692308,0.5648148148148148,0.3860759493670886,0.5209876543209877,42,"{0: 9, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[189, 570, 1426, 1537, 422, 657, 887, 829, 739, 178, 668, 1447, 194, 1160, 463]","[189, 570, 1426, 1537, 422, 657, 887, 829, 739]","[178, 668, 1447, 194, 1160, 463]",9,6
m3glvq_k0_9_k1_6_eta_005,1,1620,405,0.5360332877782117,0.2548076923076923,0.5955056179775281,0.3569023569023569,0.528395061728395,42,"{0: 9, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[855, 799, 1008, 1200, 628, 543, 741, 476, 210, 1431, 148, 1060, 1140, 145, 201]","[855, 799, 1008, 1200, 628, 543, 741, 476, 210]","[1431, 148, 1060, 1140, 145, 201]",9,6
m3glvq_k0_9_k1_6_eta_005,2,1620,405,0.5618166731745412,0.2403846153846154,0.684931506849315,0.3558718861209964,0.5530864197530864,42,"{0: 9, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1328, 993, 855, 870, 549, 636, 474, 548, 1541, 1556, 448, 1067, 87, 962, 136]","[1328, 993, 855, 870, 549, 636, 474, 548, 1541]","[1556, 448, 1067, 87, 962, 136]",9,6
m3glvq_k0_9_k1_6_eta_005,3,1620,405,0.5363416776460255,0.2898550724637681,0.5825242718446602,0.3870967741935484,0.5308641975308642,42,"{0: 9, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[426, 1422, 1468, 1241, 1536, 1059, 666, 273, 1381, 165, 771, 1003, 1564, 763, 856]","[426, 1422, 1468, 1241, 1536, 1059, 666, 273, 1381]","[165, 771, 1003, 1564, 763, 856]",9,6
m3glvq_k0_9_k1_6_eta_005,4,1620,405,0.5525911286780851,0.3526570048309179,0.5983606557377049,0.44376899696048633,0.5481481481481482,42,"{0: 9, 1: 6}",150,0.05,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1474, 623, 501, 113, 921, 132, 1348, 559, 578, 1019, 152, 1167, 631, 71, 1078]","[1474, 623, 501, 113, 921, 132, 1348, 559, 578]","[1019, 152, 1167, 631, 71, 1078]",9,6
