run_name,fold,train_size,val_size,balanced_accuracy,recall,precision,f1,accuracy,random_state,K,T,eta,v_init,track_path,track_vweights,track_metrics,vweight_0,vweight_1,vweight_2,prototype_indices,prototypes_label_0,prototypes_label_1,K_0,K_1
m3glvq_k0_3_k1_4_eta_001,0,1620,405,0.6117117336977743,0.7259615384615384,0.604,0.6593886462882096,0.6148148148148148,42,"{0: 3, 1: 4}",150,0.01,[0.33333333 0.33333333 0.33333333],True,True,True,0.3781809735277112,0.32783388663968877,0.29398513983260005,"[1352, 1099, 761, 462, 1447, 1398, 668]","[1352, 1099, 761]","[462, 1447, 1398, 668]",3,4
m3glvq_k0_3_k1_4_eta_001,1,1620,405,0.5522745021475987,0.6730769230769231,0.5555555555555556,0.6086956521739131,0.5555555555555556,42,"{0: 3, 1: 4}",150,0.01,[0.33333333 0.33333333 0.33333333],True,True,True,0.7255658412950312,0.2744341587049687,0.0,"[1267, 277, 1494, 1442, 984, 1349, 1390]","[1267, 277, 1494]","[1442, 984, 1349, 1390]",3,4
m3glvq_k0_3_k1_4_eta_001,2,1620,405,0.583792951971886,0.7259615384615384,0.578544061302682,0.6439232409381663,0.5876543209876544,42,"{0: 3, 1: 4}",150,0.01,[0.33333333 0.33333333 0.33333333],True,True,True,0.003333333333293109,0.9933333333334138,0.003333333333293109,"[991, 115, 838, 244, 75, 353, 1158]","[991, 115, 838]","[244, 75, 353, 1158]",3,4
m3glvq_k0_3_k1_4_eta_001,3,1620,405,0.5316205533596838,0.6086956521739131,0.5384615384615384,0.5714285714285715,0.5333333333333333,42,"{0: 3, 1: 4}",150,0.01,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[1020, 97, 964, 817, 637, 29, 249]","[1020, 97, 964]","[817, 637, 29, 249]",3,4
m3glvq_k0_3_k1_4_eta_001,4,1620,405,0.5792709705753184,0.6231884057971014,0.583710407239819,0.602803738317757,0.5802469135802469,42,"{0: 3, 1: 4}",150,0.01,[0.33333333 0.33333333 0.33333333],True,True,True,0.6751437918030939,0.26769466228749594,0.05716154590941018,"[973, 233, 1104, 1368, 1025, 759, 1258]","[973, 233, 1104]","[1368, 1025, 759, 1258]",3,4
