customer_id,y,mu,d_plus,d_minus,knn_purity,knn_mean,view,fold,y_true,y_pred,correct
25433,0,0.0,0.0,0.0,0.3,0.03,naics,5,0,0,1
254887,1,0.0,0.0,0.0,0.7,0.0,naics,5,1,1,1
255,0,0.0,0.0,0.0,0.2,0.0,naics,4,0,0,1
255093,1,0.0,0.0,0.0,0.6,0.0,naics,4,1,1,1
25518,0,0.0,0.0,0.0,0.8,0.0,naics,1,0,1,0
256291,0,0.0,0.0,0.0,0.7,0.0,naics,5,0,0,1
2572,1,0.0,0.0,0.0,0.5,0.0,naics,5,1,0,0
258066,1,0.0,0.0,0.0,0.4,0.165,naics,1,1,1,1
25807,0,0.9999999999933332,0.15,0.0,0.4,0.2199999999999999,naics,3,0,1,0
258086,1,0.0,0.0,0.0,0.6,0.045,naics,5,1,0,0
258522,0,0.9999999999933332,0.15,0.0,0.8,0.12,naics,5,0,0,1
25873,1,0.0,0.0,0.0,0.7,0.0,naics,5,1,1,1
25877,0,0.0,0.0,0.0,0.7,0.03,naics,1,0,0,1
25895,0,0.0,0.0,0.0,0.3,0.0,naics,3,0,1,0
259,0,0.0,0.0,0.0,0.8,0.0,naics,2,0,0,1
2591,0,0.0,0.0,0.0,0.6,0.075,naics,2,0,0,1
25913,1,0.0,0.0,0.0,0.6,0.0,naics,3,1,0,0
259152,1,0.0,0.0,0.0,0.8,0.0,naics,5,1,1,1
25935,1,0.0,0.0,0.0,0.6,0.0,naics,5,1,0,0
25951,0,0.0,0.0,0.0,0.4,0.165,naics,2,0,1,0
25961,1,0.0,0.15,0.15,0.3,0.255,naics,3,1,0,0
25967,1,0.0,0.0,0.0,0.8,0.0,naics,1,1,1,1
26045,0,0.0,0.0,0.0,0.8,0.0,naics,2,0,0,1
260938,1,0.0,0.0,0.0,0.7,0.0,naics,4,1,0,0
26245,1,0.0,0.0,0.0,0.5,0.0,naics,1,1,1,1
2628,1,0.0,0.0,0.0,0.4,0.0,naics,4,1,1,1
26339,0,0.0,0.0,0.0,0.4,0.0,naics,2,0,1,0
26344,1,0.0,0.0,0.0,0.5,0.0,naics,1,1,1,1
264,1,0.0,0.0,0.0,0.5,0.0,naics,4,1,0,0
2646,0,0.0,0.0,0.0,0.7,0.0,naics,2,0,0,1
26462,1,0.0,0.0,0.0,0.8,0.0,naics,4,1,1,1
26548,1,0.0,0.0,0.0,0.7,0.0,naics,4,1,1,1
2662,1,0.0,0.0,0.0,0.5,0.0,naics,1,1,1,1
26724,0,0.0,0.0,0.0,0.5,0.0,naics,3,0,0,1
2687,1,0.0,0.0,0.0,0.5,0.0,naics,2,1,0,0
26871,1,0.0,0.0,0.0,0.8,0.0,naics,4,1,1,1
2690,1,0.0,0.0,0.0,0.9,0.0,naics,1,1,0,0
270,1,0.0,0.0,0.0,0.7,0.0,naics,3,1,1,1
27023,0,0.0,0.0,0.0,0.5,0.045,naics,3,0,1,0
27115,0,0.0,0.0,0.0,0.8,0.015,naics,5,0,0,1
27121,0,0.0,0.0,0.0,0.7,0.09,naics,2,0,0,1
27142,1,0.0,0.0,0.0,0.6,0.0,naics,3,1,0,0
27159,0,0.0,0.15,0.15,0.5,0.35,naics,1,0,0,1
27180,1,0.0,0.0,0.0,0.6,0.0,naics,5,1,0,0
27256,0,0.0,0.0,0.0,0.4,0.0,naics,1,0,0,1
27306,0,0.0,0.0,0.0,0.7,0.0,naics,1,0,0,1
27348,0,0.0,0.0,0.0,0.5,0.0,naics,4,0,0,1
2754,1,0.0,0.0,0.0,0.5,0.0,naics,3,1,0,0
27561,0,0.0,0.0,0.0,0.6,0.0,naics,1,0,1,0
27580,1,0.0,0.0,0.0,0.8,0.0,naics,4,1,1,1
27582,0,0.0,0.0,0.0,0.6,0.0,naics,4,0,0,1
2759,0,-0.9999999999933332,0.0,0.15,0.7,0.105,naics,2,0,0,1
27665,1,0.0,0.0,0.0,0.6,0.0,naics,4,1,1,1
27688,0,0.0,0.0,0.0,0.4,0.0,naics,2,0,1,0
2770,0,0.0,0.0,0.0,0.6,0.0,naics,3,0,1,0
2780,1,0.0,0.0,0.0,0.6,0.045,naics,1,1,0,0
280,1,0.0,0.0,0.0,0.7,0.03,naics,1,1,1,1
2832,1,0.0,0.0,0.0,0.3,0.0,naics,1,1,0,0
2833,0,0.0,0.0,0.0,0.7,0.045,naics,4,0,1,0
284,1,0.0,0.0,0.0,0.7,0.0,naics,2,1,0,0
2845,1,0.0,0.0,0.0,0.5,0.0,naics,5,1,0,0
2846,0,0.0,0.0,0.0,0.2,0.03,naics,1,0,1,0
287,1,0.0,0.0,0.0,0.9,0.0,naics,1,1,0,0
28980,0,-0.9999999999933332,0.0,0.15,0.5,0.15,naics,2,0,0,1
2939,0,0.0,0.0,0.0,0.4,0.0,naics,2,0,1,0
295,1,0.0,0.0,0.0,0.4,0.0,naics,4,1,0,0
2954,1,0.0,0.0,0.0,0.6,0.0,naics,5,1,1,1
2957,1,0.0,0.0,0.0,0.6,0.0,naics,4,1,1,1
2988,1,0.999999999998,0.5,0.0,0.1,0.41,naics,1,1,0,0
30,1,0.0,0.0,0.0,0.6,0.0,naics,5,1,1,1
300008,1,0.0,0.0,0.0,0.4,0.0,naics,1,1,0,0
300058,1,0.0,0.0,0.0,0.7,0.0,naics,3,1,1,1
300201,0,0.0,0.0,0.0,0.6,0.24,naics,5,0,0,1
300391,1,0.0,0.0,0.0,0.7,0.03,naics,4,1,0,0
3004,0,0.0,0.0,0.0,0.4,0.0,naics,3,0,1,0
300429,1,0.9999999999933332,0.15,0.0,0.8,0.315,naics,2,1,1,1
300431,1,0.0,0.0,0.0,0.8,0.0,naics,2,1,1,1
300433,1,0.0,0.0,0.0,0.7,0.0,naics,4,1,1,1
300458,0,0.0,0.0,0.0,0.5,0.0,naics,5,0,0,1
300558,0,0.0,0.0,0.0,0.4,0.0,naics,1,0,0,1
300585,1,0.0,0.0,0.0,0.6,0.0,naics,3,1,1,1
300619,0,0.0,0.0,0.0,0.4,0.075,naics,3,0,0,1
300629,1,0.0,0.0,0.0,0.7,0.0,naics,3,1,1,1
300651,1,0.0,0.0,0.0,0.7,0.0,naics,4,1,1,1
300705,1,0.0,0.0,0.0,0.5,0.0,naics,4,1,1,1
300716,0,0.0,0.0,0.0,0.6,0.0,naics,4,0,1,0
3008,1,0.0,0.0,0.0,0.7,0.0,naics,2,1,0,0
300977,1,0.0,0.0,0.0,0.7,0.0,naics,3,1,1,1
301073,1,0.9999999999966668,0.3,0.0,0.4,0.15,naics,2,1,0,0
301099,0,0.0,0.0,0.0,0.6,0.155,naics,5,0,0,1
301232,0,0.0,0.0,0.0,0.3,0.0,naics,3,0,1,0
301304,1,0.0,0.0,0.0,0.2,0.0,naics,2,1,0,0
301319,1,0.0,0.0,0.0,0.4,0.0,naics,1,1,0,0
301333,1,0.0,0.0,0.0,0.6,0.0,naics,5,1,1,1
301355,0,0.0,0.0,0.0,0.8,0.0,naics,4,0,0,1
301424,1,0.0,0.0,0.0,0.7,0.0,naics,4,1,1,1
301444,1,0.0,0.0,0.0,0.7,0.0,naics,5,1,1,1
301452,1,0.0,0.0,0.0,0.5,0.34,naics,3,1,0,0
3015,1,0.0,0.0,0.0,0.5,0.0,naics,5,1,1,1
301558,1,0.0,0.0,0.0,0.6,0.0,naics,3,1,1,1
301575,0,0.0,0.0,0.0,0.3,0.075,naics,3,0,0,1
30160,1,0.0,0.0,0.0,0.3,0.0,naics,4,1,0,0
301855,1,0.0,0.0,0.0,0.7,0.0,naics,1,1,0,0
301875,1,0.0,0.0,0.0,0.6,0.0,naics,1,1,1,1
301883,1,0.0,0.0,0.0,0.5,0.0,naics,5,1,1,1
302227,0,0.0,0.0,0.0,0.5,0.045,naics,1,0,1,0
302234,1,0.0,0.0,0.0,0.7,0.0,naics,5,1,1,1
302290,0,0.0,0.0,0.0,0.5,0.0,naics,4,0,0,1
303,0,0.0,0.0,0.0,0.5,0.0,naics,5,0,1,0
303035,1,0.0,0.0,0.0,0.7,0.0,naics,4,1,0,0
303045,0,-0.9999999999933332,0.0,0.15,0.8,0.1916666666666666,naics,3,0,0,1
303182,1,0.0,0.0,0.0,0.8,0.165,naics,4,1,0,0
303222,1,-0.9999999999933332,0.0,0.15,0.9,0.12,naics,2,1,0,0
303231,1,0.0,0.0,0.0,0.5,0.03,naics,3,1,0,0
303425,0,0.0,0.0,0.0,0.6,0.0,naics,2,0,1,0
303610,0,0.0,0.3,0.3,0.3,0.2699999999999999,naics,4,0,0,1
303640,0,-0.9999999999975,0.0,0.4,0.4,0.3349999999999999,naics,1,0,0,1
304050,0,0.0,0.0,0.0,0.7,0.0,naics,1,0,0,1
304081,1,0.0,0.0,0.0,0.7,0.0,naics,2,1,0,0
3043,1,0.0,0.0,0.0,0.6,0.06,naics,1,1,1,1
304705,0,-0.9999999999966668,0.0,0.3,0.6,0.21,naics,1,0,0,1
30484,0,0.0,0.0,0.0,0.7,0.0,naics,4,0,0,1
3084,1,0.0,0.0,0.0,0.1,0.0,naics,1,1,0,0
3147,0,0.9999999999933332,0.15,0.0,0.3,0.21,naics,2,0,0,1
3160,1,0.0,0.0,0.0,0.5,0.0,naics,5,1,0,0
3164,1,0.0,0.0,0.0,0.6,0.0,naics,3,1,1,1
317,1,0.0,0.0,0.0,0.6,0.0,naics,1,1,1,1
32,0,0.0,0.0,0.0,0.6,0.075,naics,1,0,0,1
3214,0,0.0,0.0,0.0,0.8,0.0,naics,5,0,0,1
3221,1,0.9999999999933332,0.15,0.0,0.4,0.1549999999999999,naics,4,1,0,0
32423,1,0.0,0.0,0.0,0.3,0.0,naics,5,1,0,0
3257,1,0.0,0.0,0.0,0.4,0.0,naics,1,1,1,1
32579,1,0.0,0.0,0.0,0.4,0.015,naics,3,1,0,0
3260,1,0.0,0.0,0.0,0.6,0.015,naics,2,1,1,1
32765,0,0.0,0.0,0.0,0.7,0.0,naics,5,0,0,1
32784,0,0.0,0.0,0.0,0.4,0.0,naics,1,0,1,0
32790,0,0.0,0.0,0.0,0.6,0.0,naics,5,0,1,0
32798,0,0.0,0.0,0.0,0.4,0.0,naics,3,0,1,0
3285,1,0.0,0.0,0.0,0.6,0.0,naics,2,1,0,0
32943,0,0.0,0.0,0.0,0.2,0.0,naics,3,0,1,0
32994,0,0.0,0.0,0.0,0.8,0.0,naics,1,0,0,1
3313,1,0.0,0.0,0.0,0.6,0.0,naics,5,1,0,0
332,1,0.0,0.0,0.0,0.8,0.0,naics,2,1,1,1
33258,0,0.0,0.0,0.0,0.4,0.0,naics,2,0,1,0
3329,0,0.0,0.0,0.0,0.4,0.0,naics,5,0,1,0
33311,1,-0.9999999999933332,0.0,0.15,0.9,0.12,naics,1,1,0,0
33360,0,0.0,0.0,0.0,0.6,0.06,naics,1,0,1,0
335,1,0.0,0.0,0.0,0.4,0.0,naics,1,1,1,1
33559,0,0.0,0.0,0.0,0.8,0.06,naics,1,0,0,1
33645,0,0.0,0.0,0.0,0.6,0.0,naics,5,0,0,1
3365,1,0.0,0.0,0.0,0.3,0.0,naics,1,1,0,0
33660,0,0.0,0.0,0.0,0.5,0.0,naics,4,0,0,1
33742,0,0.0,0.0,0.0,0.5,0.0,naics,5,0,0,1
33767,1,-0.9999999999933332,0.0,0.15,0.9,0.1349999999999999,naics,3,1,0,0
33805,0,0.0,0.0,0.0,0.7,0.0,naics,4,0,0,1
33868,0,0.0,0.0,0.0,0.5,0.0,naics,5,0,0,1
339,1,0.0,0.0,0.0,0.5,0.0,naics,2,1,0,0
3408,0,0.0,0.0,0.0,0.3,0.0,naics,5,0,1,0
34090,1,-0.9999999999933332,0.0,0.15,0.7,0.225,naics,2,1,1,1
34100,1,0.0,0.0,0.0,0.5,0.0,naics,4,1,1,1
34148,1,0.0,0.0,0.0,0.6,0.0,naics,4,1,1,1
34150,1,0.0,0.0,0.0,0.7,0.0,naics,5,1,1,1
34210,0,0.0,0.0,0.0,0.7,0.0,naics,2,0,0,1
34265,0,0.0,0.0,0.0,0.2,0.0,naics,2,0,1,0
3431,0,0.0,0.0,0.0,0.9,0.015,naics,1,0,0,1
34320,1,0.0,0.0,0.0,0.5,0.0,naics,5,1,1,1
34324,1,0.0,0.0,0.0,0.5,0.105,naics,5,1,0,0
34358,0,0.0,0.0,0.0,0.7,0.0,naics,2,0,0,1
344,1,0.0,0.0,0.0,0.8,0.0,naics,1,1,1,1
34416,1,0.0,0.0,0.0,0.3,0.03,naics,4,1,0,0
34519,1,0.0,0.0,0.0,0.6,0.045,naics,2,1,0,0
3453,0,0.0,0.0,0.0,0.1,0.0,naics,3,0,0,1
34557,0,0.0,0.0,0.0,0.5,0.0,naics,5,0,1,0
34564,1,0.0,0.0,0.0,0.8,0.015,naics,4,1,1,1
3459,1,0.0,0.0,0.0,0.6,0.0,naics,4,1,0,0
34612,1,0.0,0.0,0.0,0.5,0.0,naics,4,1,1,1
34618,0,-0.9999999999933332,0.0,0.15,0.5,0.165,naics,1,0,0,1
34668,0,0.9999999999933332,0.15,0.0,0.6,0.21,naics,2,0,1,0
3470,0,0.0,0.0,0.0,0.5,0.0,naics,5,0,1,0
3471,1,0.0,0.0,0.0,1.0,0.0,naics,5,1,1,1
34713,0,0.0,0.0,0.0,0.5,0.0,naics,1,0,0,1
34718,0,0.0,0.0,0.0,0.8,0.0,naics,5,0,0,1
34819,0,0.0,0.0,0.0,0.6,0.0,naics,4,0,1,0
34853,0,0.0,0.0,0.0,0.6,0.0,naics,1,0,0,1
349,1,0.0,0.0,0.0,0.4,0.0,naics,2,1,1,1
3491,1,0.0,0.0,0.0,0.6,0.0,naics,4,1,1,1
3495,0,0.0,0.0,0.0,0.7,0.0,naics,2,0,0,1
3499,1,0.0,0.0,0.0,0.6,0.0,naics,5,1,0,0
351,1,0.0,0.0,0.0,0.6,0.0,naics,4,1,1,1
3517,0,0.0,0.0,0.0,0.6,0.0,naics,1,0,1,0
35185,0,0.0,0.0,0.0,0.7,0.075,naics,3,0,1,0
352,0,0.0,0.0,0.0,0.3,0.0,naics,4,0,0,1
35301,1,0.0,0.0,0.0,0.6,0.0,naics,5,1,1,1
35322,0,0.0,0.0,0.0,0.7,0.0,naics,1,0,0,1
35331,0,0.0,0.0,0.0,0.6,0.0,naics,2,0,0,1
354,1,0.0,0.0,0.0,0.7,0.0,naics,5,1,1,1
355,0,0.0,0.0,0.0,0.2,0.0,naics,4,0,1,0
35573,1,0.0,0.0,0.0,0.6,0.0,naics,4,1,1,1
35691,0,0.0,0.0,0.0,0.7,0.0,naics,4,0,0,1
3577,0,-0.9999999999933332,0.0,0.15,0.7,0.12,naics,2,0,1,0
36330,1,0.0,0.0,0.0,0.8,0.03,naics,5,1,0,0
36332,1,-0.9999999999933332,0.0,0.15,0.7,0.12,naics,5,1,0,0
36333,1,0.0,0.0,0.0,0.9,0.0,naics,2,1,1,1
3634,0,0.0,0.0,0.0,0.3,0.0,naics,1,0,1,0
36340,0,0.0,0.0,0.0,0.8,0.0,naics,1,0,0,1
36342,0,0.0,0.0,0.0,0.3,0.0,naics,3,0,1,0
36393,1,0.0,0.0,0.0,0.8,0.0,naics,5,1,0,0
36414,1,0.0,0.0,0.0,0.9,0.0,naics,3,1,1,1
36442,1,0.0,0.0,0.0,0.8,0.0,naics,2,1,1,1
36458,0,0.0,0.0,0.0,0.8,0.0,naics,1,0,1,0
365,0,0.0,0.0,0.0,0.9,0.0,naics,1,0,0,1
36533,1,0.0,0.0,0.0,0.4,0.075,naics,5,1,0,0
36534,0,0.0,0.0,0.0,0.4,0.0,naics,5,0,0,1
36546,0,0.0,0.0,0.0,0.3,0.0,naics,3,0,1,0
36549,1,0.0,0.0,0.0,0.9,0.0,naics,3,1,1,1
36561,0,0.0,0.0,0.0,0.5,0.0,naics,4,0,1,0
36562,1,0.0,0.0,0.0,1.0,0.0,naics,3,1,1,1
36565,0,0.0,0.0,0.0,0.6,0.0,naics,1,0,0,1
36574,1,0.0,0.0,0.0,0.6,0.0,naics,1,1,1,1
36590,1,0.0,0.0,0.0,0.5,0.045,naics,4,1,0,0
36599,0,0.0,0.0,0.0,0.6,0.0,naics,1,0,0,1
36606,1,0.0,0.0,0.0,0.1,0.0,naics,2,1,0,0
36622,0,0.0,0.0,0.0,0.9,0.03,naics,3,0,0,1
36666,0,0.0,0.0,0.0,0.9,0.03,naics,1,0,0,1
36678,1,0.0,0.0,0.0,0.6,0.0,naics,5,1,0,0
36681,0,0.0,0.0,0.0,0.3,0.0,naics,2,0,1,0
36735,0,0.0,0.0,0.0,0.7,0.0,naics,3,0,1,0
36836,0,0.0,0.0,0.0,0.5,0.0,naics,3,0,1,0
36838,1,-0.9999999999933332,0.0,0.15,0.8,0.075,naics,3,1,1,1
36882,1,0.0,0.0,0.0,0.5,0.06,naics,4,1,0,0
36887,0,0.0,0.0,0.0,0.5,0.0,naics,2,0,0,1
36931,1,0.0,0.0,0.0,0.5,0.0,naics,2,1,1,1
36964,1,0.0,0.0,0.0,0.7,0.0,naics,4,1,0,0
3697,1,0.0,0.0,0.0,0.2,0.0,naics,5,1,1,1
370,0,0.0,0.0,0.0,0.4,0.0,naics,5,0,1,0
37046,0,0.0,0.0,0.0,0.6,0.0,naics,4,0,0,1
37076,0,0.0,0.0,0.0,0.1,0.0,naics,1,0,1,0
37116,1,0.0,0.0,0.0,0.7,0.0,naics,2,1,1,1
37126,0,-0.9999999999966668,0.0,0.3,0.5,0.395,naics,2,0,1,0
37129,1,0.0,0.0,0.0,0.6,0.105,naics,4,1,0,0
37148,1,0.0,0.0,0.0,0.7,0.03,naics,4,1,1,1
37236,0,0.0,0.0,0.0,0.7,0.2199999999999999,naics,4,0,0,1
37260,0,0.0,0.3,0.3,0.6,0.2999999999999999,naics,3,0,0,1
373,1,0.0,0.0,0.0,0.3,0.015,naics,2,1,0,0
37341,0,0.0,0.0,0.0,0.7,0.0,naics,2,0,0,1
37371,1,0.0,0.0,0.0,0.6,0.0,naics,4,1,1,1
37540,1,0.0,0.0,0.0,0.7,0.0,naics,2,1,1,1
37556,1,0.0,0.0,0.0,0.7,0.045,naics,5,1,1,1
37716,1,0.0,0.0,0.0,0.7,0.0,naics,4,1,0,0
3774,1,0.0,0.0,0.0,0.8,0.0,naics,2,1,1,1
380,0,0.0,0.0,0.0,0.4,0.0,naics,5,0,1,0
38147,0,0.0,0.0,0.0,0.7,0.2449999999999999,naics,4,0,0,1
38207,1,0.0,0.0,0.0,0.2,0.0,naics,2,1,0,0
38240,1,0.0,0.0,0.0,0.5,0.0,naics,4,1,1,1
38354,1,0.0,0.0,0.0,0.7,0.0,naics,4,1,1,1
38403,1,0.0,0.0,0.0,0.4,0.0,naics,4,1,1,1
38552,0,0.0,0.0,0.0,0.4,0.0,naics,5,0,0,1
38559,0,0.0,0.15,0.15,0.6,0.1349999999999999,naics,2,0,1,0
3856,0,0.0,0.0,0.0,0.9,0.0,naics,3,0,0,1
38565,1,0.0,0.0,0.0,0.1,0.0,naics,2,1,1,1
38617,1,0.0,0.0,0.0,0.3,0.015,naics,2,1,0,0
38621,1,0.0,0.0,0.0,0.5,0.0,naics,2,1,0,0
38640,1,0.0,0.0,0.0,0.6,0.13,naics,2,1,0,0
38737,0,0.0,0.0,0.0,0.6,0.0,naics,2,0,0,1
38745,1,0.0,0.0,0.0,0.9,0.0,naics,5,1,1,1
388,1,0.0,0.0,0.0,0.7,0.0,naics,5,1,0,0
38888,1,0.0,0.0,0.0,0.5,0.0,naics,3,1,1,1
3904,0,0.0,0.0,0.0,0.9,0.03,naics,4,0,0,1
39098,1,0.0,0.0,0.0,0.5,0.0,naics,2,1,0,0
39128,0,0.0,0.0,0.0,0.6,0.0,naics,5,0,1,0
39199,1,0.0,0.0,0.0,0.5,0.0,naics,3,1,1,1
39453,1,0.0,0.0,0.0,0.3,0.09,naics,4,1,0,0
39508,0,0.0,0.0,0.0,0.7,0.0,naics,3,0,0,1
39545,0,0.0,0.0,0.0,0.5,0.0,naics,2,0,1,0
3955,0,0.0,0.0,0.0,0.1,0.0,naics,4,0,1,0
3974,0,0.0,0.0,0.0,0.3,0.06,naics,1,0,1,0
398,1,0.0,0.0,0.0,0.6,0.18,naics,5,1,0,0
39825,1,0.0,0.3,0.3,0.4,0.2699999999999999,naics,4,1,0,0
39957,0,0.0,0.0,0.0,0.7,0.0,naics,4,0,1,0
40,0,0.0,0.0,0.0,0.7,0.0,naics,2,0,0,1
400,1,0.0,0.0,0.0,0.6,0.0,naics,5,1,0,0
400084,1,0.0,0.0,0.0,0.8,0.0,naics,5,1,1,1
400092,0,0.0,0.0,0.0,0.9,0.0,naics,1,0,0,1
400151,0,0.0,0.0,0.0,0.9,0.0,naics,1,0,0,1
400160,1,0.0,0.0,0.0,0.7,0.075,naics,3,1,0,0
4004,1,0.0,0.0,0.0,0.6,0.105,naics,5,1,0,0
400548,0,0.0,0.0,0.0,0.6,0.0,naics,3,0,1,0
400648,1,0.0,0.0,0.0,0.7,0.0,naics,5,1,1,1
400672,1,0.0,0.0,0.0,0.6,0.015,naics,4,1,1,1
400718,0,0.0,0.0,0.0,0.4,0.075,naics,1,0,1,0
400777,1,0.0,0.0,0.0,0.5,0.0,naics,5,1,1,1
400786,0,0.0,0.0,0.0,0.5,0.0,naics,5,0,0,1
400882,1,0.0,0.0,0.0,0.5,0.0,naics,3,1,0,0
40092,0,0.0,0.0,0.0,0.6,0.075,naics,4,0,0,1
400964,1,0.0,0.0,0.0,0.2,0.0,naics,5,1,0,0
400980,1,0.0,0.0,0.0,0.6,0.0,naics,3,1,1,1
40104,1,0.0,0.0,0.0,0.7,0.0,naics,4,1,1,1
401069,1,0.0,0.0,0.0,0.6,0.0,naics,1,1,1,1
4011,0,0.0,0.0,0.0,0.2,0.0,naics,1,0,0,1
40112,1,0.0,0.0,0.0,0.9,0.0,naics,2,1,1,1
401162,0,0.0,0.0,0.0,0.3,0.0,naics,2,0,1,0
40117,1,0.0,0.0,0.0,0.3,0.0,naics,4,1,0,0
401179,1,0.0,0.0,0.0,1.0,0.0,naics,5,1,1,1
401276,1,0.0,0.0,0.0,0.5,0.0,naics,1,1,0,0
40146,1,0.0,0.0,0.0,0.4,0.0,naics,3,1,1,1
401526,1,0.0,0.0,0.0,0.6,0.0,naics,1,1,1,1
401609,0,0.0,0.0,0.0,0.9,0.03,naics,1,0,0,1
401738,1,0.0,0.0,0.0,0.5,0.0,naics,3,1,0,0
401797,0,0.0,0.0,0.0,0.6,0.0,naics,1,0,1,0
402053,0,0.0,0.0,0.0,0.1,0.0,naics,3,0,0,1
402074,0,0.0,0.0,0.0,0.7,0.045,naics,4,0,0,1
402144,0,0.0,0.0,0.0,0.4,0.0,naics,1,0,0,1
40215,1,0.0,0.0,0.0,0.9,0.0,naics,1,1,1,1
402255,0,0.0,0.0,0.0,0.8,0.03,naics,1,0,0,1
402280,0,0.0,0.0,0.0,0.3,0.03,naics,4,0,1,0
402304,1,0.0,0.0,0.0,0.6,0.245,naics,4,1,0,0
402361,1,0.0,0.0,0.0,0.7,0.0,naics,5,1,1,1
402480,1,0.0,0.0,0.0,0.8,0.0,naics,5,1,0,0
402652,0,0.0,0.0,0.0,0.3,0.0,naics,5,0,1,0
402731,1,0.0,0.0,0.0,0.9,0.0,naics,5,1,1,1
402868,0,0.0,0.0,0.0,0.3,0.0,naics,5,0,1,0
40294,0,0.0,0.0,0.0,0.5,0.0,naics,4,0,0,1
402981,0,0.0,0.0,0.0,0.5,0.0,naics,4,0,1,0
403,1,0.0,0.0,0.0,0.7,0.0,naics,5,1,1,1
403261,1,0.0,0.0,0.0,0.6,0.0,naics,4,1,1,1
403363,1,0.0,0.0,0.0,0.6,0.0,naics,1,1,1,1
403565,1,0.0,0.0,0.0,0.6,0.0,naics,3,1,1,1
40361,0,0.0,0.0,0.0,0.4,0.06,naics,3,0,0,1
40378,0,0.0,0.0,0.0,0.6,0.03,naics,2,0,1,0
4039,0,0.0,0.0,0.0,0.7,0.0,naics,3,0,0,1
403993,1,0.0,0.0,0.0,0.6,0.0,naics,2,1,0,0
404043,0,0.0,0.0,0.0,0.7,0.0,naics,3,0,0,1
404181,1,0.0,0.0,0.0,0.8,0.0,naics,4,1,0,0
404235,0,0.0,0.0,0.0,0.5,0.0,naics,5,0,0,1
404311,1,0.0,0.0,0.0,0.3,0.0,naics,5,1,0,0
40434,1,0.0,0.0,0.0,0.6,0.0,naics,3,1,1,1
404442,1,0.0,0.0,0.0,0.8,0.0,naics,4,1,1,1
404535,0,0.0,0.0,0.0,0.4,0.0,naics,2,0,1,0
404630,1,0.0,0.0,0.0,0.6,0.0,naics,3,1,1,1
404703,0,0.0,0.0,0.0,0.5,0.0,naics,5,0,0,1
404840,0,0.0,0.0,0.0,0.4,0.0,naics,1,0,1,0
40522,0,0.0,0.0,0.0,0.7,0.0,naics,4,0,0,1
40531,1,0.9999999999975,0.4,0.0,0.2,0.145,naics,3,1,1,1
405377,0,0.0,0.0,0.0,0.7,0.0,naics,3,0,0,1
405435,0,0.0,0.0,0.0,0.8,0.0,naics,2,0,0,1
405500,0,0.0,0.0,0.0,0.6,0.0,naics,5,0,0,1
405570,1,0.0,0.0,0.0,0.2,0.0,naics,5,1,0,0
405763,0,0.0,0.0,0.0,0.5,0.18,naics,5,0,0,1
40577,0,-0.9999999999933332,0.0,0.15,0.6,0.3299999999999999,naics,4,0,0,1
40595,1,0.0,0.0,0.0,0.5,0.0,naics,5,1,1,1
405955,0,0.0,0.0,0.0,0.6,0.06,naics,1,0,1,0
406023,1,0.0,0.0,0.0,0.5,0.0,naics,1,1,0,0
406065,0,0.0,0.0,0.0,0.6,0.0,naics,2,0,0,1
406354,0,-0.53846153846071,0.15,0.5,0.8,0.3949999999999999,naics,3,0,0,1
406530,0,0.0,0.0,0.0,0.6,0.0,naics,2,0,1,0
40659,1,-0.9999999999966668,0.0,0.3,0.8,0.225,naics,2,1,1,1
406725,1,0.0,0.0,0.0,0.7,0.045,naics,4,1,0,0
40739,1,0.0,0.0,0.0,0.4,0.19,naics,5,1,0,0
408,1,0.0,0.0,0.0,0.7,0.03,naics,2,1,1,1
40882,0,0.0,0.0,0.0,0.8,0.0,naics,1,0,0,1
40884,0,0.0,0.0,0.0,0.7,0.0,naics,2,0,0,1
40966,1,0.9999999999975,0.4,0.0,0.8,0.3199999999999999,naics,4,1,0,0
40975,1,0.0,0.0,0.0,0.5,0.3550000000000001,naics,5,1,0,0
41011,0,0.0,0.0,0.0,0.5,0.1816666666666666,naics,3,0,0,1
41023,0,0.0,0.0,0.0,0.8,0.0,naics,4,0,1,0
4108,1,0.0,0.0,0.0,0.9,0.0,naics,2,1,0,0
41170,1,0.0,0.0,0.0,0.6,0.0,naics,1,1,0,0
41254,0,0.0,0.0,0.0,0.7,0.0,naics,2,0,1,0
41259,0,0.0,0.0,0.0,0.6,0.0,naics,3,0,1,0
413,1,0.0,0.0,0.0,0.4,0.0,naics,4,1,0,0
41305,1,0.0,0.0,0.0,0.5,0.0,naics,4,1,1,1
41310,0,0.0,0.0,0.0,0.7,0.045,naics,5,0,0,1
4136,1,0.0,0.0,0.0,0.6,0.0,naics,5,1,0,0
41382,1,0.0,0.0,0.0,0.5,0.1649999999999999,naics,3,1,1,1
41526,1,0.0,0.0,0.0,0.7,0.0,naics,4,1,1,1
41534,0,0.0,0.0,0.0,0.6,0.0,naics,1,0,0,1
41535,1,0.0,0.0,0.0,0.6,0.0,naics,3,1,1,1
41596,1,0.9999999999933332,0.15,0.0,0.1,0.03,naics,4,1,0,0
41607,1,0.0,0.0,0.0,0.4,0.0,naics,5,1,0,0
41641,1,0.0,0.0,0.0,0.2,0.0,naics,4,1,0,0
41642,1,0.0,0.0,0.0,0.3,0.0,naics,1,1,0,0
