run_name,fold,train_size,val_size,balanced_accuracy,recall,precision,f1,accuracy,random_state,K,T,eta,v_init,track_path,track_vweights,track_metrics,vweight_0,vweight_1,vweight_2,prototype_indices,prototypes_label_0,prototypes_label_1,K_0,K_1
m3glvq_k0_10_k1_7_eta_001,0,1620,405,0.5354963881296368,0.27403846153846156,0.5876288659793815,0.3737704918032787,0.528395061728395,42,"{0: 10, 1: 7}",150,0.01,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1055, 1348, 1537, 1269, 657, 570, 1027, 1426, 1071, 869, 668, 164, 1313, 1095, 1447, 194, 1087]","[1055, 1348, 1537, 1269, 657, 570, 1027, 1426, 1071, 869]","[668, 164, 1313, 1095, 1447, 194, 1087]",10,7
m3glvq_k0_10_k1_7_eta_001,1,1620,405,0.5524453338539633,0.3942307692307692,0.5899280575539568,0.4726224783861671,0.5481481481481482,42,"{0: 10, 1: 7}",150,0.01,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[431, 870, 476, 85, 1006, 808, 1416, 930, 628, 543, 442, 1431, 1019, 1140, 148, 1060, 232]","[431, 870, 476, 85, 1006, 808, 1416, 930, 628, 543]","[442, 1431, 1019, 1140, 148, 1060, 232]",10,7
m3glvq_k0_10_k1_7_eta_001,2,1620,405,0.5646231940648184,0.23076923076923078,0.7058823529411765,0.3478260869565218,0.5555555555555556,42,"{0: 10, 1: 7}",150,0.01,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[993, 1424, 1503, 1597, 548, 1307, 474, 551, 966, 1243, 139, 448, 1431, 297, 962, 1057, 136]","[993, 1424, 1503, 1597, 548, 1307, 474, 551, 966, 1243]","[139, 448, 1431, 297, 962, 1057, 136]",10,7
m3glvq_k0_10_k1_7_eta_001,3,1620,405,0.5824549846288977,0.3719806763285024,0.652542372881356,0.47384615384615386,0.5777777777777777,42,"{0: 10, 1: 7}",150,0.01,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1468, 666, 564, 1542, 504, 1422, 437, 1381, 110, 1241, 1003, 856, 468, 1099, 628, 817, 763]","[1468, 666, 564, 1542, 504, 1422, 437, 1381, 110, 1241]","[1003, 856, 468, 1099, 628, 817, 763]",10,7
m3glvq_k0_10_k1_7_eta_001,4,1620,405,0.55566534914361,0.21739130434782608,0.6818181818181818,0.32967032967032966,0.5481481481481482,42,"{0: 10, 1: 7}",150,0.01,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1597, 623, 1048, 1225, 384, 501, 1073, 809, 1044, 578, 1097, 674, 1025, 1404, 758, 631, 171]","[1597, 623, 1048, 1225, 384, 501, 1073, 809, 1044, 578]","[1097, 674, 1025, 1404, 758, 631, 171]",10,7
