run_name,fold,train_size,val_size,balanced_accuracy,recall,precision,f1,accuracy,random_state,K,T,eta,v_init,track_path,track_vweights,track_metrics,vweight_0,vweight_1,vweight_2,prototype_indices,prototypes_label_0,prototypes_label_1,K_0,K_1
m3glvq_k0_3_k1_7_eta_0015,0,1620,405,0.5549590003904725,0.5769230769230769,0.5660377358490566,0.5714285714285713,0.5555555555555556,42,"{0: 3, 1: 7}",150,0.015,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[500, 254, 97, 324, 1511, 1326, 348, 807, 1475, 745]","[500, 254, 97]","[324, 1511, 1326, 348, 807, 1475, 745]",3,7
m3glvq_k0_3_k1_7_eta_0015,1,1620,405,0.521585806325654,0.40865384615384615,0.5414012738853503,0.4657534246575343,0.5185185185185185,42,"{0: 3, 1: 7}",150,0.015,[0.33333333 0.33333333 0.33333333],True,True,True,0.0,1.0,0.0,"[571, 294, 388, 734, 1078, 1183, 644, 1054, 1273, 638]","[571, 294, 388]","[734, 1078, 1183, 644, 1054, 1273, 638]",3,7
m3glvq_k0_3_k1_7_eta_0015,2,1620,405,0.5480159117532214,0.5528846153846154,0.5609756097560976,0.5569007263922519,0.5481481481481482,42,"{0: 3, 1: 7}",150,0.015,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[1304, 1471, 374, 1067, 1039, 605, 139, 1147, 1442, 1117]","[1304, 1471, 374]","[1067, 1039, 605, 139, 1147, 1442, 1117]",3,7
m3glvq_k0_3_k1_7_eta_0015,3,1620,405,0.5057092665788319,0.748792270531401,0.5149501661129569,0.6102362204724411,0.5111111111111111,42,"{0: 3, 1: 7}",150,0.015,[0.33333333 0.33333333 0.33333333],True,True,True,0.0046279321778937565,0.9953720678221063,0.0,"[1230, 964, 1492, 1084, 1343, 150, 350, 968, 1003, 1276]","[1230, 964, 1492]","[1084, 1343, 150, 350, 968, 1003, 1276]",3,7
m3glvq_k0_3_k1_7_eta_0015,4,1620,405,0.5828941589811155,0.5748792270531401,0.595,0.5847665847665847,0.582716049382716,42,"{0: 3, 1: 7}",150,0.015,[0.33333333 0.33333333 0.33333333],True,True,True,1.0,0.0,0.0,"[259, 1044, 416, 1240, 92, 1102, 1270, 1167, 1220, 1272]","[259, 1044, 416]","[1240, 92, 1102, 1270, 1167, 1220, 1272]",3,7
