run_name,fold,train_size,val_size,balanced_accuracy,recall,precision,f1,accuracy,random_state,K,T,eta,v_init,track_path,track_vweights,track_metrics,vweight_0,vweight_1,vweight_2,prototype_indices,prototypes_label_0,prototypes_label_1,profile_name,K_0,K_1
C4_secondary_k0_4_k1_4,0,1822,203,0.6602564102564102,0.6538461538461539,0.6732673267326733,0.6634146341463415,0.6600985221674877,42,"{0: 4, 1: 4}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[281, 1144, 1139, 549, 1208, 828, 1118, 1526]","[281, 1144, 1139, 549]","[1208, 828, 1118, 1526]",C4_secondary,4,4
C4_secondary_k0_4_k1_4,1,1822,203,0.5417152292152292,0.5480769230769231,0.5533980582524272,0.5507246376811594,0.541871921182266,42,"{0: 4, 1: 4}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[1517, 1024, 565, 875, 440, 1626, 961, 166]","[1517, 1024, 565, 875]","[440, 1626, 961, 166]",C4_secondary,4,4
C4_secondary_k0_4_k1_4,2,1822,203,0.56745337995338,0.5288461538461539,0.5851063829787234,0.5555555555555556,0.5665024630541872,42,"{0: 4, 1: 4}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[402, 541, 853, 1057, 1521, 826, 1291, 161]","[402, 541, 853, 1057]","[1521, 826, 1291, 161]",C4_secondary,4,4
C4_secondary_k0_4_k1_4,3,1822,203,0.5422008547008548,0.5288461538461539,0.5555555555555556,0.5418719211822659,0.541871921182266,42,"{0: 4, 1: 4}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[1141, 547, 186, 292, 1622, 1522, 932, 170]","[1141, 547, 186, 292]","[1622, 1522, 932, 170]",C4_secondary,4,4
C4_secondary_k0_4_k1_4,4,1822,203,0.49844599844599846,0.46153846153846156,0.5106382978723404,0.48484848484848486,0.4975369458128079,42,"{0: 4, 1: 4}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[1763, 1135, 1211, 853, 747, 1210, 15, 835]","[1763, 1135, 1211, 853]","[747, 1210, 15, 835]",C4_secondary,4,4
C4_secondary_k0_4_k1_4,5,1823,202,0.5125588697017268,0.4230769230769231,0.5301204819277109,0.4705882352941177,0.5099009900990099,42,"{0: 4, 1: 4}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[541, 843, 1139, 1511, 886, 155, 817, 1486]","[541, 843, 1139, 1511]","[886, 155, 817, 1486]",C4_secondary,4,4
C4_secondary_k0_4_k1_4,6,1823,202,0.5937009419152276,0.6057692307692307,0.6057692307692307,0.6057692307692307,0.594059405940594,42,"{0: 4, 1: 4}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[564, 1153, 1521, 110, 166, 851, 1186, 707]","[564, 1153, 1521, 110]","[166, 851, 1186, 707]",C4_secondary,4,4
C4_secondary_k0_4_k1_4,7,1823,202,0.606063579277865,0.7019230769230769,0.6033057851239669,0.6488888888888888,0.6089108910891089,42,"{0: 4, 1: 4}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[1650, 1013, 554, 1472, 1126, 1273, 948, 1625]","[1650, 1013, 554, 1472]","[1126, 1273, 948, 1625]",C4_secondary,4,4
C4_secondary_k0_4_k1_4,8,1823,202,0.5332941061096401,0.6019417475728155,0.5391304347826087,0.5688073394495413,0.5346534653465347,42,"{0: 4, 1: 4}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[1395, 1597, 560, 695, 849, 705, 1191, 166]","[1395, 1597, 560, 695]","[849, 705, 1191, 166]",C4_secondary,4,4
C4_secondary_k0_4_k1_4,9,1823,202,0.5867411983916838,0.4563106796116505,0.6266666666666667,0.5280898876404495,0.5841584158415841,42,"{0: 4, 1: 4}",150,0.0,[0.815 0.181 0.004],True,True,True,0.815,0.181,0.004,"[255, 1369, 857, 1160, 1132, 623, 839, 699]","[255, 1369, 857, 1160]","[1132, 623, 839, 699]",C4_secondary,4,4
