score,runtime_sec,K,T,track_path
0.583926302042155,29.569446325302124,4,150,True
0.5775895895192416,37.156349420547485,5,150,True
0.5751562216326698,26.886006116867065,3,150,True
0.5749571012761272,42.127843379974365,6,150,True
0.5744256256185908,57.9100775718689,8,150,True
0.5717594626092966,87.68856930732727,10,150,True
0.5674154177720775,67.71443676948547,7,150,True
0.5664022465461402,89.70530366897583,9,150,True
